sentence,joy,anticipation,fear,surprise,anger,sadness,trust,disgust
"There, she talked to her neighbor and asked what was going on.",0.20677664875984192,0.7560443878173828,0.4848956763744354,0.4229581654071808,0.06527061760425568,0.17743490636348724,0.2821713089942932,0.06279990077018738
The neighbor wanted privacy and had erected the fence overnight.,0.16896696388721466,0.5971103310585022,0.38992783427238464,0.3072779178619385,0.18917019665241241,0.23028196394443512,0.13958238065242767,0.13892272114753723
She was helping him clean up.,0.9029613137245178,0.4536467492580414,0.022676775231957436,0.10000905394554138,0.02649344690144062,0.030659152194857597,0.4325633645057678,0.015538791194558144
They took him to look at dogs.,0.7832039594650269,0.411638468503952,0.042035870254039764,0.1970018595457077,0.028547031804919243,0.046269550919532776,0.22303159534931183,0.020930761471390724
They were at a local pool.,0.959844172000885,0.6440462470054626,0.032874494791030884,0.32648375630378723,0.013170077465474606,0.019395945593714714,0.4495738446712494,0.008439687080681324
He tried looking all over the pool for it.,0.28705278038978577,0.8585206866264343,0.2695765495300293,0.47959649562835693,0.05674107000231743,0.10039202123880386,0.13391271233558655,0.07206981629133224
A friend found it on the floor.,0.04623964801430702,0.2602199614048004,0.6512144207954407,0.7176929712295532,0.44450557231903076,0.6404961943626404,0.03704376891255379,0.417922705411911
"One night, Jimmy was racing and had almost won.",0.9725176095962524,0.5908538103103638,0.03528851270675659,0.6527643203735352,0.014941672794520855,0.019362222403287888,0.49117177724838257,0.010450485162436962
A cow ran out onto the road in front of him.,0.08067013323307037,0.6120591163635254,0.7978007793426514,0.7602819800376892,0.18196365237236023,0.2061360627412796,0.06511726975440979,0.19238820672035217
Gina had a crush on both Jamie and Josh.,0.9642743468284607,0.5731631517410278,0.029780492186546326,0.1559513658285141,0.011503192596137524,0.01454223319888115,0.5190770030021667,0.010497537441551685
I may need to scale back my expectations of myself.,0.20014582574367523,0.7740834355354309,0.4283619225025177,0.13091856241226196,0.15390419960021973,0.3393267095088959,0.15300029516220093,0.16478367149829865
Gerald was short on money one day.,0.038106366991996765,0.6961733102798462,0.5022197365760803,0.30383849143981934,0.161972314119339,0.6962212324142456,0.045590195804834366,0.2878931760787964
They were all very dirty so i decided to clean them.,0.19970948994159698,0.41595014929771423,0.09986039251089096,0.4989723861217499,0.18686436116695404,0.23316757380962372,0.05418076738715172,0.20082418620586395
I went to the cabinet to grab cleaning supplies.,0.3540014624595642,0.7343226671218872,0.10491449385881424,0.14212122559547424,0.09602925926446915,0.09587495028972626,0.14363883435726166,0.07084452360868454
Desperate I joined a weight loss study.,0.07179511338472366,0.7348247766494751,0.6316752433776855,0.22203263640403748,0.20789223909378052,0.551616370677948,0.06941291689872742,0.22319546341896057
Now I look sick because of all the weight I lost.,0.028047392144799232,0.2786535322666168,0.37308555841445923,0.2924065887928009,0.3974323868751526,0.7659388184547424,0.03161100298166275,0.4226526916027069
"When he unlocked the door of his house, he could hear a dripping noise",0.12349893897771835,0.5593594908714294,0.24406574666500092,0.8889352083206177,0.17622104287147522,0.15931561589241028,0.06078742444515228,0.17938251793384552
"Running inside, he saw the entire first floor of his house was wet.",0.03062545880675316,0.3871069550514221,0.48471418023109436,0.8803736567497253,0.3510872721672058,0.5593553185462952,0.03141433373093605,0.27359411120414734
Lola wanted to impress her wedding attendees.,0.9325671792030334,0.9324454069137573,0.10535051673650742,0.232273668050766,0.0085538849234581,0.023868750780820847,0.5623024702072144,0.013386889360845089
She and her fiance signed up for dance classes.,0.9722051620483398,0.9001938104629517,0.036780521273612976,0.23956149816513062,0.010074504651129246,0.02877585031092167,0.6294047832489014,0.01518173422664404
"Secretly, they mastered a handful of popular dances.",0.9702070355415344,0.7847424745559692,0.03406722471117973,0.3746667206287384,0.010684751905500889,0.02608560025691986,0.5819255709648132,0.015958484262228012
Allie was so furious.,0.03482470661401749,0.26318275928497314,0.2611153721809387,0.3463943600654602,0.7403833270072937,0.5391727685928345,0.021634556353092194,0.6077009439468384
She had to clean it all up.,0.04131270572543144,0.5714420676231384,0.3162288963794708,0.3532187044620514,0.4087234139442444,0.6592035889625549,0.0309231448918581,0.3569253981113434
She was quite worried.,0.04599090293049812,0.7210016846656799,0.817229688167572,0.44319218397140503,0.08128982037305832,0.5192533731460571,0.07753124833106995,0.12302805483341217
"Finally, he decided to call the pizza place and check up on things.",0.32733625173568726,0.8624880313873291,0.13701492547988892,0.15226414799690247,0.06585197895765305,0.13174951076507568,0.23121032118797302,0.04815834015607834
"He caught a lot of catfish, but one snapped his pole in half.",0.10658027976751328,0.2636093497276306,0.3846609592437744,0.8893601894378662,0.28185150027275085,0.38196268677711487,0.05177809298038483,0.22558191418647766
Jerry went to the store to buy a new fishing pole.,0.8101699352264404,0.8363515138626099,0.03545505553483963,0.08260220289230347,0.019811755046248436,0.031140081584453583,0.34491536021232605,0.01663101278245449
Now Jerry has multiple fishing poles if it ever happens again.,0.031138939782977104,0.2965567409992218,0.44321659207344055,0.436605304479599,0.6140968203544617,0.6153103113174438,0.031047819182276726,0.5996184349060059
Caleb got his first car for his 16th birthday.,0.981410801410675,0.861133337020874,0.02003372274339199,0.2998739182949066,0.00977502390742302,0.026163144037127495,0.6820734143257141,0.010805495083332062
It was decided he would work a part time job.,0.3668108582496643,0.7878091931343079,0.24834389984607697,0.20184706151485443,0.07203829288482666,0.3489460349082947,0.19093620777130127,0.04548846557736397
He needed his own money for things like gas and insurance.,0.1205495074391365,0.744091272354126,0.2796056270599365,0.17340563237667084,0.10500021278858185,0.4010617434978485,0.09130752831697464,0.17104065418243408
He needed to take his mind off the storm.,0.08371962606906891,0.7959802150726318,0.5621582269668579,0.205961212515831,0.20100153982639313,0.34673964977264404,0.07179579138755798,0.16531971096992493
She decided to go to the doctor.,0.06988918036222458,0.8033782839775085,0.8703994750976562,0.44349730014801025,0.08821535110473633,0.5533645749092102,0.14111113548278809,0.1404838263988495
The doctor ran some tests and told Andrea that she was pregnant.,0.5684671998023987,0.789738118648529,0.3988674283027649,0.5211735963821411,0.024121921509504318,0.1714116930961609,0.5387988090515137,0.026497729122638702
They quickly went to the neighbors storm cellar and waited.,0.30387774109840393,0.8184499144554138,0.5829620957374573,0.5229980945587158,0.06279187649488449,0.11816795915365219,0.24788925051689148,0.0571124292910099
They hear loud noises and when the storm was over they came out.,0.49170562624931335,0.6096674203872681,0.3381076753139496,0.7072705030441284,0.03396012261509895,0.09103111177682877,0.22866389155387878,0.04442688077688217
She decided she was going to get it over with.,0.44383177161216736,0.8331863284111023,0.2608398199081421,0.10925137251615524,0.05639389902353287,0.1608400195837021,0.3571620285511017,0.06591109186410904
Suzy couldn't wait for her credit score to increase.,0.790830671787262,0.8079091310501099,0.16921600699424744,0.39725393056869507,0.027860267087817192,0.06424931436777115,0.4114014208316803,0.023183826357126236
It was trying to steal my food.,0.022589948028326035,0.48384764790534973,0.7155004739761353,0.5718291401863098,0.5873365998268127,0.4469200074672699,0.02022278867661953,0.5226503014564514
"So, I threw a butter knife at it and it flew away.",0.1255607157945633,0.23876599967479706,0.32679036259651184,0.8626939058303833,0.5367009043693542,0.3551589548587799,0.053995367139577866,0.3173576891422272
I shopped around for bands and found out that it's expensive.,0.33846285939216614,0.43856319785118103,0.07700313627719879,0.5219975113868713,0.08247530460357666,0.1885869950056076,0.0805043950676918,0.07181116193532944
I read online that many people make their own playlist to save money.,0.8803848624229431,0.6296895146369934,0.039843663573265076,0.3998993933200836,0.01934228278696537,0.033444296568632126,0.39168402552604675,0.01619221270084381
Billy was feeling tired and had to get up to go to school.,0.02097545936703682,0.6632668972015381,0.40718939900398254,0.27218368649482727,0.2417047768831253,0.6603525280952454,0.027419181540608406,0.2650699019432068
On the way to school Billy stopped by the local convenience store.,0.6838125586509705,0.7306433320045471,0.07576066255569458,0.12710240483283997,0.030760644003748894,0.055994365364313126,0.3721868395805359,0.026124341413378716
She explains to her roommate Jack that her date assaulted her.,0.03327270597219467,0.30337536334991455,0.5797327160835266,0.5472022294998169,0.6759949922561646,0.6752727031707764,0.03302657976746559,0.6005587577819824
Shannon was out of shampoo.,0.017903387546539307,0.4079482853412628,0.4832056164741516,0.4508059024810791,0.42021381855010986,0.7930932641029358,0.020609254017472267,0.3276185691356659
Everyone laughed when Ron beat him.,0.1778678447008133,0.1000373587012291,0.14007025957107544,0.5115204453468323,0.6043068766593933,0.3914358615875244,0.036909956485033035,0.46180787682533264
But Frank made came back to defeat Ron.,0.14670079946517944,0.17112864553928375,0.294955313205719,0.7216219902038574,0.5555906891822815,0.6500689387321472,0.0859706848859787,0.33976325392723083
Jim is fed up with the construction on his street.,0.02862011268734932,0.29512712359428406,0.23723289370536804,0.2029867172241211,0.7528528571128845,0.7500072121620178,0.023229826241731644,0.6694778203964233
At night time he goes to sabotage the equipment.,0.1106824055314064,0.5210603475570679,0.4755364656448364,0.23944568634033203,0.4736787974834442,0.3543162941932678,0.049562420696020126,0.4857593774795532
He had a giant freakout over it each time.,0.15162785351276398,0.2090217024087906,0.21334679424762726,0.4857516288757324,0.2977263033390045,0.2745060622692108,0.03191734105348587,0.2374051958322525
I took my daughter to the emergency room because of stomach pain.,0.025251859799027443,0.49523836374282837,0.891181230545044,0.4471207559108734,0.2897861897945404,0.7441543340682983,0.06080038100481033,0.32909098267555237
They gave her some medications.,0.0524836964905262,0.4294899106025696,0.7717649340629578,0.4254627823829651,0.24858905375003815,0.6890667676925659,0.09313587099313736,0.25332117080688477
They came back later and said they gave her the wrong medication.,0.020886527374386787,0.2991165220737457,0.7546892762184143,0.5680968761444092,0.569334864616394,0.7668783068656921,0.04325130954384804,0.4983966052532196
"Eventually, after they observed her for a while she was alright.",0.9104211926460266,0.4847213923931122,0.10115110129117966,0.25272172689437866,0.014904472045600414,0.04610031843185425,0.6249487996101379,0.012966028414666653
He looks up local dance schools.,0.9606836438179016,0.8130242824554443,0.04352336749434471,0.1929406076669693,0.010770266875624657,0.016889391466975212,0.574726402759552,0.011116131208837032
Joey drives to a dance school in town.,0.9136595726013184,0.8907337784767151,0.07387932389974594,0.13839834928512573,0.010535625740885735,0.02590150013566017,0.48382890224456787,0.009826482273638248
Grace wanted to look her very best on her wedding day.,0.9139905571937561,0.8944624662399292,0.0615103617310524,0.14298711717128754,0.01132791955024004,0.032267436385154724,0.5531320571899414,0.013454451225697994
She wants to reach hotel after the long flight.,0.6390944719314575,0.845327615737915,0.2756451964378357,0.26059815287590027,0.02909943088889122,0.07155854254961014,0.2893163561820984,0.028559477999806404
One day a guy she liked said he played piano.,0.9401934146881104,0.47111135721206665,0.028545981273055077,0.4084968864917755,0.016129497438669205,0.022641794756054878,0.4148655831813812,0.012400452047586441
She became a concert musician and never thought of the guy again.,0.1513117253780365,0.19916538894176483,0.3094500005245209,0.433066725730896,0.2596902549266815,0.7373379468917847,0.09130044281482697,0.30158674716949463
Tom didn't see it for days.,0.0919940173625946,0.5315293669700623,0.35116061568260193,0.625940203666687,0.09777507930994034,0.44237586855888367,0.07460182160139084,0.17219319939613342
